,budget,homepage,id,original_language,original_title,overview,popularity,release_date,revenue,runtime,status,tagline,title,vote_average,vote_count,genres_list,genres_count,genres_unique,new_keys,companies,country,language,year,profit,roi
2903,1200000,,345003,en,10 Days in a Madhouse,"Nellie Bly, a 23 year-old reporter for Joseph Pulitzer, goes undercover in the notorious Blackwell's Island women's insane asylum in order to expose corruption, abuse and murder.",0.489271,2015-11-20,1200000,111.0,Released,,10 Days in a Madhouse,4.3,5,['Drama'],1,Drama,"['undercover', 'insane asylum', 'reporter']",[],['United States of America'],['en'],2015.0,1200000,100.0
2904,12000000,http://www.sonypictures.com/movies/heavenisforreal/,236751,en,Heaven is for Real,"Heaven is for Real recounts the true story of a small-town father who must find the courage and conviction to share his son's extraordinary, life-changing experience with the world. Four-year-old Colton shares the details of his amazing journey with childlike innocence and speaks matter-of-factly about things that happened before his birth... things he couldn't possibly know.",11.150261,2014-04-16,12000000,99.0,Released,Unlock the mystery,Heaven is for Real,6.0,229,['Drama'],1,Drama,"['based on novel', 'faith', 'based on true events']","['TriStar Pictures', 'Screen Gems', 'Roth Films']",['United States of America'],['en'],2014.0,12000000,100.0
2905,10000000,,107,en,Snatch,"The second film from British director Guy Ritchie. Snatch tells an obscure story similar to his first fast-paced crazy character-colliding filled film “Lock, Stock and Two Smoking Barrels.” There are two overlapping stories here – one is the search for a stolen diamond, and the other about a boxing promoter who’s having trouble with a psychotic gangster.",53.595686,2000-09-01,10000000,103.0,Released,Stealin' Stones and Breakin' Bones.,Snatch,7.7,2912,"['Thriller', 'Crime']",2,Thriller,"['gypsy', 'bare knuckle boxing', 'slang', 'trailer park', 'pig', 'sport', 'receiving of stolen goods', 'cockney accent', 'diamond', 'pikey']","['Columbia Pictures Corporation', 'Screen Gems', 'SKA Films']","['United Kingdom', 'United States of America']","['en', 'ru']",2000.0,10000000,100.0
2907,11500000,,8913,en,Pet Sematary,"Dr. Louis Creed's family moves into the country house of their dreams and discover a pet cemetery at the back of their property. The cursed burial ground deep in the woods brings the dead back to life -- with ""minor"" problems. At first, only the family's cat makes the return trip, but an accident forces a heartbroken father to contemplate the unthinkable.",20.747994,1989-04-21,11500000,103.0,Released,Sometimes dead is better.,Pet Sematary,6.4,407,"['Drama', 'Horror']",2,Drama,"['coffin', 'pet', 'funeral', 'head injury', 'grief', 'new neighbor', 'pet cemetery', 'dead cat', 'death of patient', 'loss of pet', 'dead lover', 'mother son relationship', 'hit by truck', 'ghost', 'grave robbing', 'indian burial ground', 'woman director', 'flashback', 'burial ground']",['Paramount Pictures'],['United States of America'],['en'],1989.0,11500000,100.0
2909,11500000,http://www.ctvint.fr/pages/fiche.asp?id=3583,18530,en,The Cry of the Owl,"A young woman becomes inexplicably attracted to a man who is stalking her. When her boyfriend goes missing, the stalker is the immediate suspect, until a game of jealousy and betrayal turns deadly.",4.75919,2009-02-07,11500000,101.0,Released,What would you do if someone was watching you?,The Cry of the Owl,5.5,29,['Drama'],1,Drama,['suspense'],"['MACT Productions', 'Myriad Pictures', 'Sienna Films', 'Studio Hamburg International Production (SHIP)']","['Canada', 'Germany', 'France', 'United Kingdom']",['en'],2009.0,11500000,100.0
2911,11000000,,927,en,Gremlins,"When Billy Peltzer is given a strange but adorable pet named Gizmo for Christmas, he inadvertently breaks the three important rules of caring for a Mogwai, and unleashes a horde of mischievous gremlins on a small town.",45.072136,1984-06-07,11000000,106.0,Released,"Don't get him wet, keep him out of bright light, and never feed him after midnight.",Gremlins,6.9,1596,"['Fantasy', 'Horror', 'Comedy']",3,Fantasy,"['holiday', 'monster', 'small town', 'department store', 'bars and restaurants', 'human animal relationship', 'pet', 'sunlight', 'chain saw', 'salesperson', 'midnight', 'fur', 'banking', 'puppet', 'skunk', 'kids and family', 'gremlin', 'ymca']","['Amblin Entertainment', 'Warner Bros.']",['United States of America'],"['en', 'es']",1984.0,11000000,100.0
2912,11000000,http://www.starwars.com/films/star-wars-episode-iv-a-new-hope,11,en,Star Wars,Princess Leia is captured and held hostage by the evil Imperial forces in their effort to take over the galactic Empire. Venturesome Luke Skywalker and dashing captain Han Solo team together with the loveable robot duo R2-D2 and C-3PO to rescue the beautiful princess and restore peace and justice in the Empire.,126.393695,1977-05-25,11000000,121.0,Released,"A long time ago in a galaxy far, far away...",Star Wars,8.1,6624,"['Adventure', 'Action', 'Science Fiction']",3,Adventure,"['android', 'galaxy', 'hermit', 'death star', 'lightsaber', 'jedi', 'rescue mission', 'empire', 'rebellion', 'planet', 'smuggler', 'the force', 'space opera', 'galactic war', 'stormtrooper', 'totalitarianism']","['Lucasfilm', 'Twentieth Century Fox Film Corporation']",['United States of America'],['en'],1977.0,11000000,100.0
2913,11500000,http://www.dirtygrandpa.movie/,291870,en,Dirty Grandpa,"Jason Kelly is one week away from marrying his boss's uber-controlling daughter, putting him on the fast track for a partnership at the law firm. However, when the straight-laced Jason is tricked into driving his foul-mouthed grandfather, Dick, to Daytona for spring break, his pending nuptials are suddenly in jeopardy. Between riotous frat parties, bar fights, and an epic night of karaoke, Dick is on a quest to live his life to the fullest and bring Jason along for the ride.",56.805781,2016-01-21,11500000,102.0,Released,This is Jason. He's a little worried about his grandpa.,Dirty Grandpa,5.7,1406,['Comedy'],1,Comedy,"['grandfather grandson relationship', 'grandfather', 'road trip', 'wedding', 'retired', 'pervert', 'army general', 'sex comedy']",[],['United States of America'],['en'],2016.0,11500000,100.0
2914,11000000,,907,en,Doctor Zhivago,Doctor Zhivago is the filmed adapation of the Russian novel by Boris Pasternak from director David Lean that was an international success and today deemed a classic. Omar Sharif and Julie Christie play two protagonists who in fact love each other yet because of their current situation cannot find a way be together.,12.854853,1965-12-22,11000000,197.0,Released,"Turbulent were the times and fiery was the love story of Zhivago, his wife and the passionate, tender Lara.",Doctor Zhivago,7.4,247,"['Drama', 'Romance', 'War']",3,Drama,"['love triangle', 'nurse', 'suicide attempt', 'loss of family', 'world war i', 'russian revolution 1917', 'forbidden love', 'step parents', 'daughter', 'epic']",['Metro-Goldwyn-Mayer (MGM)'],"['Italy', 'United States of America']","['en', 'ru']",1965.0,11000000,100.0
2917,25000000,http://www.thefightermovie.com,45317,en,The Fighter,"The Fighter, is a drama about boxer ""Irish"" Micky Ward's unlikely road to the world light welterweight title. His Rocky-like rise was shepherded by half-brother Dicky, a boxer-turned-trainer who rebounded in life after nearly being KO'd by drugs and crime.",31.019381,2010-12-17,25000000,116.0,Released,Every dream deserves a fighting chance.,The Fighter,7.2,1486,['Drama'],1,Drama,"['sport', 'irish american', 'documentary crew', 'lowell massachusetts', 'blue collar worker', 'church bells', 'documentary filmmaking', 'boxer shorts', 'jumping rope', 'shadow boxing', 'duringcreditsstinger']",['Paramount Pictures'],['United States of America'],['en'],2010.0,25000000,100.0
2918,11000000,,12094,en,Jackass Number Two,"Jackass Number Two is a compilation of various stunts, pranks and skits, and essentially has no plot. Chris Pontius, Johnny Knoxville, Steve-O, Bam Margera, and the whole crew return to the screen to raise the stakes higher than ever before.",11.227087,2006-09-22,11000000,95.0,Released,Guess who just made number two?,Jackass Number Two,6.4,298,"['Action', 'Comedy', 'Documentary']",3,Action,"['wound', 'disgust', 'pain', 'stunts', 'stuntman', 'stupidity', 'bulle', 'shocking']",['Paramount Pictures'],['United States of America'],['en'],2006.0,11000000,100.0
2919,11000000,,10377,en,My Cousin Vinny,"Two carefree pals traveling through Alabama are mistakenly arrested, and charged with murder. Fortunately, one of them has a cousin who's a lawyer - Vincent Gambini, a former auto mechanic from Brooklyn who just passed his bar exam after his sixth try. When he arrives with his leather-clad girlfriend , to try his first case, it's a real shock - for him and the Deep South!",19.231507,1992-03-13,11000000,120.0,Released,"Truth, Justice and the Gambini Way",My Cousin Vinny,7.3,384,"['Comedy', 'Drama']",2,Comedy,"['prison', 'southern usa', 'suspicion', 'cousin', 'court', 'lawyer', 'wrongful arrest']","['Twentieth Century Fox Film Corporation', 'Palo Vista Productions', 'Peter V. Miller Investment Corp.']",['United States of America'],['en'],1992.0,11000000,100.0
2920,11000000,,249164,en,If I Stay,"Based on Gayle Forman's novel of the same name. ""If I Stay"" is the story of the gifted classical musician Mia and her boyfriend, Adam, an up and coming indie-rock star. Torn between two paths in life, her art or her relationship, Mia is forced to make an even starker choice between life and death when she is caught in a fatal car accident with her family one snowy morning in Oregon.",31.162838,2014-08-21,11000000,106.0,Released,Live for Love.,If I Stay,7.3,1368,['Drama'],1,Drama,"['coma', 'musician', 'teenage girl', 'car accident', 'teenager', 'out of body experience', 'teen drama', 'based on young adult novel']","['New Line Cinema', 'Metro-Goldwyn-Mayer (MGM)']",['United States of America'],['en'],2014.0,11000000,100.0
2921,12000000,,256092,en,Drive Hard,A former race car driver is abducted by a mysterious thief and forced to be the wheel-man for a crime that puts them both in the sights of the cops and the mob.,3.94487,2014-05-26,12000000,96.0,Released,One Hell of A Ride,Drive Hard,3.9,74,"['Action', 'Comedy', 'Crime']",3,Action,[],"['Odyssey Media', 'Silver Wings Films']","['Australia', 'Canada']",['en'],2014.0,12000000,100.0
2922,11000000,,9942,en,Major League,"When Rachel Phelps inherits the Cleveland Indians from her deceased husband, she's determined to move the team to a warmer climate -- but only a losing season will make that possible, which should be easy given the misfits she's hired. Rachel is sure her dream will come true, but she underestimates their will to succeed!",7.559192,1989-02-16,11000000,107.0,Released,A comedy with bats and balls.,Major League,6.6,217,['Comedy'],1,Comedy,"['baseball', 'sport', 'sabotage', 'sombrero', 'baseball field', 'hard hat', 'professional sports', 'comic strip', 'hot dog', 'short sighted', 'voodoo ritual', 'the big game']","['Paramount Pictures', 'Mirage Enterprises']",['United States of America'],['en'],1989.0,11000000,100.0
2924,13000000,,1817,en,Phone Booth,"A slick New York publicist who picks up a ringing receiver in a phone booth is told that if he hangs up, he'll be killed... and the little red light from a laser rifle sight is proof that the caller isn't kidding.",38.018085,2002-09-09,13000000,81.0,Released,No options. No lies. No fear. No deals. Just keep talking.,Phone Booth,6.7,1062,"['Thriller', 'Drama']",2,Thriller,"['terrorist', 'phone booth', 'psychopath']",['Fox 2000 Pictures'],['United States of America'],"['en', 'sw']",2002.0,13000000,100.0
2925,11000000,http://www2.warnerbros.com/walktoremember/main.html,10229,en,A Walk to Remember,"When the popular, restless Landon Carter is forced to participate in the school drama production he falls in love with Jamie Sullivan, the daughter of the town's minister. Jamie has a ""to-do"" list for her life and also a very big secret she must keep from Landon.",33.283554,2002-01-25,11000000,101.0,Released,She didn't belong. She was misunderstood. And she would change him forever.,A Walk to Remember,7.5,1018,"['Drama', 'Romance']",2,Drama,"['based on novel', 'theatre group', 'north carolina', 'theatre milieu', 'high school', 'cancer', 'coming of age', 'tragic love', 'teenager', 'star crossed lovers']","['DiNovi Pictures', 'Pandora Pictures', 'Gaylord Films', 'Warner Bros.']",['United States of America'],['en'],2002.0,11000000,100.0
2926,11000000,,687,en,Dead Man Walking,A justice drama based on a true story about a man on death row who in his last days forms a strong relationship with a nun who teaches him forgiveness and gives him spirituality as she accompanies him to his execution. Susan Sarandon won an Oscar for best female actress for her convincing portrayal of Sister Helen Prejean.,15.864928,1995-12-29,11000000,122.0,Released,,Dead Man Walking,7.3,337,['Drama'],1,Drama,"['prison', 'rape', 'socially deprived family', 'penalty', 'death penalty', 'despair', 'death row', 'begnadigung', 'therapist', 'self-discovery', 'prison cell', 'court case', 'death sentence', 'doomed man', 'sentence', 'lethal injection', 'forgiveness', 'charity', 'mercy petition', 'rage and hate', 'unsociability', 'right and justice', 'court', 'electric chair', 'cowardliness']","['Havoc', 'PolyGram Filmed Entertainment', 'Working Title Films']","['United States of America', 'United Kingdom']",['en'],1995.0,11000000,100.0
2927,10500000,,796,en,Cruel Intentions,"Slaking a thirst for dangerous games, Kathryn challenges her stepbrother, Sebastian, to deflower their headmaster's daughter before the summer ends. If he succeeds, the prize is the chance to bed Kathryn. But if he loses, Kathryn will claim his most prized possession.",23.449703,1999-03-05,10500000,97.0,Released,"In the game of seduction, There is only one rule: Never fall in love.",Cruel Intentions,6.6,827,"['Drama', 'Romance', 'Thriller']",3,Drama,"['upper class', 'sexual obsession', 'sex', 'bet', 'sadistic', 'drug abuse', 'brother sister relationship', 'cynic', 'cocaine', 'virgin', 'manipulation', 'seduction', 'love letter', 'private school', 'innocence', 'addiction', 'love', 'psychotherapy']","['Columbia Pictures', 'Cruel Productions', 'Newmarket Capital Group']",['United States of America'],"['vi', 'en', 'fr']",1999.0,10500000,100.0
2928,11000000,http://www.saw6film.com/,22804,en,Saw VI,"Special Agent Strahm is dead, and Detective Hoffman has emerged as the unchallenged successor to Jigsaw's legacy. However, when the FBI draws closer to Hoffman, he is forced to set a game into motion, and Jigsaw's grand scheme is finally understood.",31.900899,2009-10-22,11000000,90.0,Released,The Game Has Come Full Circle,Saw VI,6.0,722,"['Horror', 'Mystery']",2,Horror,['aftercreditsstinger'],"['Lionsgate', 'Twisted Pictures']","['Australia', 'Canada', 'United Kingdom', 'United States of America']",['en'],2009.0,11000000,100.0
2929,11000000,,10156,en,History of the World: Part I,"An uproarious version of history that proves nothing is sacred – not even the Roman Empire, the French Revolution and the Spanish Inquisition.",14.282314,1981-06-12,11000000,92.0,Released,"Ten million years in the making. The truth, the whole truth, and everything, but the truth!",History of the World: Part I,6.5,204,['Comedy'],1,Comedy,"['moses', 'roman empire', 'musical', 'stone age', 'music', 'julius caesar']","['Twentieth Century Fox Film Corporation', 'Brooksfilms']",['United States of America'],"['fr', 'la', 'en']",1981.0,11000000,100.0
2930,11000000,http://www.foxsearchlight.com/thesecretlifeofbees/,12837,en,The Secret Life of Bees,"Set in South Carolina in 1964, this is the tale of Lily Owens a 14 year-old girl who is haunted by the memory of her late mother. To escape her lonely life and troubled relationship with her father, Lily flees with Rosaleen, her caregiver and only friend, to a South Carolina town that holds the secret to her mother's past.",7.645979,2008-09-17,11000000,114.0,Released,"Bring Your Girlfriends, Sisters, Mothers and Daughters.",The Secret Life of Bees,7.4,158,['Adventure'],1,Adventure,['woman director'],[],['United States of America'],['en'],2008.0,11000000,100.0
2931,11000000,,17708,en,Corky Romano,"Corky Romano is a bumbling, simpleton, veterinarian and the youngest, outcast son of an aging gangster, named Pops Romano, who calls upon Corky to infiltrate the local FBI and retrieve and destroy evidence being used to incriminate Pops for racketeering charges.",3.495758,2001-10-12,11000000,86.0,Released,Undercover and Out The Way!,Corky Romano,4.1,54,"['Action', 'Comedy', 'Crime']",3,Action,[],"['Robert Simonds Productions', 'Touchstone Pictures']",['United States of America'],"['en', 'es', 'th', 'vi']",2001.0,11000000,100.0
2932,12000000,,13937,en,Raising Cain,"When neighborhood kids begin vanishing, Jenny suspects her child psychologist husband, Carter, may be resuming the deranged experiments his father performed on Carter when he was young. Now, it falls to Jenny to unravel the mystery. And as more children disappear, she fears for her own child's safety.",7.558959,1992-08-07,12000000,91.0,Released,Demented. Deranged. Deceptive. De Palma.,Raising Cain,5.9,65,"['Drama', 'Horror', 'Thriller', 'Crime']",4,Drama,[],"['Universal Pictures', 'Pacific Western']",['United States of America'],['en'],1992.0,12000000,100.0
2933,11,,28932,en,F.I.S.T.,Johnny Kovak joins the Teamsters trade-union in a local chapter in the 1930s and works his way up in the organization. As he climbs higher and higher his methods become more ruthless and finally senator Madison starts a campaign to find the truth about the alleged connections with the Mob.,3.375208,1978-04-26,11,145.0,Released,,F.I.S.T.,6.4,29,"['Drama', 'Action']",2,Drama,[],"['United Artists', 'chateau productions']",['United States of America'],['en'],1978.0,11,100.0
2934,12000000,,31909,en,Invaders from Mars,"In this remake of the classic 50s SF tale, a boy tries to stop an invasion of his town by aliens who take over the the minds of his parents, his least-liked schoolteacher and other townspeople. With the aid of the school nurse the boy enlists the aid of the U.S. Marines.",4.234269,1986-01-01,12000000,100.0,Released,Their conquest has already begun... He know they're here.,Invaders from Mars,5.5,57,['Science Fiction'],1,Science Fiction,"['space invasion', 'remake', 'alien invasion']",['Cannon Pictures'],['United States of America'],['en'],1986.0,12000000,100.0
2935,11000000,http://www.foxsearchlight.com/brooklyn/,167073,en,Brooklyn,"In 1950s Ireland and New York, young Ellis Lacey has to choose between two men and two countries.",39.337949,2015-10-20,11000000,111.0,Released,"Two countries, two loves, one heart",Brooklyn,7.2,1213,"['Drama', 'Romance']",2,Drama,"['love triangle', 'based on novel', 'homesickness', 'vororte', 'ship', 'community', 'marriage', 'working class', 'boarding house', 'ireland', 'brooklyn new york city', 'journey', 'dual life', 'irish immigrant', '1950s']","['Wildgaze Films', 'Irish Film Board', 'Item 7', 'Parallel Film Productions']","['Canada', 'Ireland']",['en'],2015.0,11000000,100.0
2936,11000000,,3175,en,Barry Lyndon,"In the Eighteenth Century, in a small village in Ireland, Redmond Barry is a young farm boy in love with his cousin Nora Brady. When Nora engages to the British Captain John Quin, Barry challenges him for a duel of pistols. He wins and escapes to Dublin, but is robbed on the road. Without any other alternative, Barry joins the British Army to fight in the Seven Years War.",29.543331,1975-12-18,11000000,184.0,Released,At long last Redmond Barry became a gentleman - and that was his tragedy.,Barry Lyndon,7.7,505,"['Drama', 'Romance', 'War']",3,Drama,"['palace', 'british army', 'fencing', 'epic', 'debt', 'ireland', 'british soldier', 'seven years war', 'nobility', 'prussia']","['Hawk Films', 'Warner Bros.', 'Peregrine']","['United Kingdom', 'United States of America']","['de', 'fr', 'en']",1975.0,11000000,100.0
2937,24000000,,14369,en,Out Cold,"Animal House meets Casablanca in this outrageous snowboarding comedy. Rick Rambis and his friends are having the time of their lives on Bull Mountain until the legendary Papa Muntz' son decides to sell the mountain to sleazy land developer John Majors, having the staff fired and turning Bull Mountain into 'Yuppieville'.",4.12064,2001-11-21,24000000,89.0,Released,"They haven't quite figured it all out, but they're getting a little warmer.",Out Cold,5.8,53,['Comedy'],1,Comedy,"['manager', 'alcohol', 'races', 'mountains', 'gondola', 'snowboarding', 'airplane', 'father', 'sport', 'prank', 'alaska', 'male female relationship', 'drug humor', 'hot tub', 'ski resort']",[],['United States of America'],['en'],2001.0,24000000,100.0
2938,24000000,,16888,en,The Ladies Man,"Because of his salacious language, late-night radio advice-show host Leon Phelps, along with his sweet and loyal producer Julie, is fired from his Chicago gig. Leon gets a letter from a former lover promising a life of wealth, but he doesn't know who she is. Can Leon find his secret sugar-mama? What about Julie?",2.259537,2000-10-13,24000000,84.0,Released,He's cool. He's clean. He's a love machine.,The Ladies Man,5.7,34,['Comedy'],1,Comedy,"['female nudity', 'tattoo', 'radio', 'cheat on husband', 'eating contest']",['SNL Studios'],['United States of America'],['en'],2000.0,24000000,100.0
2939,11000000,,121826,en,Quartet,"The directorial debut of Dustin Hoffman, Quartet is a high-drama comedy about temperamental divas and old grudges, passion and pride, romance and Rigoletto. At a home for retired musicians, the annual concert to celebrate Verdi's birthday is disrupted by the arrival of Jean, an eternal diva and former wife of one of the residents. Expect poignancy and plenty of laughs.",7.722021,2012-09-08,11000000,98.0,Released,Four Friends Looking For A Little Harmony,Quartet,6.3,139,"['Drama', 'Comedy', 'Romance']",3,Drama,"['musician', 'concert', 'retired']","['BBC Films', 'Headline Pictures']",['United Kingdom'],"['en', 'fr']",2012.0,11000000,100.0
2940,11000000,,10646,en,Tomcats,"College buddies chip in and promise that the group's last unmarried man will collect a cash pot. Seven years later, the kitty is worth $500,000 -- money Michael needs to pay a gambling debt. Problem is, the only other single guy is a hopeless womanizer!",7.063053,2001-03-30,11000000,95.0,Released,The Last Man Standing Gets The Kitty.,Tomcats,4.9,74,"['Comedy', 'Romance']",2,Comedy,"['compulsive gambling', 'roulette', 'stag night', 'group of friends']","['Columbia Pictures', 'Revolution Studios']",['United States of America'],['en'],2001.0,11000000,100.0
2941,11000000,,12149,en,Frailty,"A man confesses to an FBI agent his family's story of how his religious fanatic father's visions lead to a series of murders to destroy supposed ""demons.""",16.003958,2001-11-17,11000000,100.0,Released,No Soul Is Safe.,Frailty,7.0,334,"['Drama', 'Thriller', 'Crime']",3,Drama,"['angel', 'sheriff', 'loss of mother', '1970s', 'texas', 'dream', 'rose garden', 'grave', 'ax', 'insanity', 'murder', 'mechanic', 'vision', 'serial killer', 'punishment', 'demon', 'fbi agent', 'gloves', 'religious fanatic', 'remorse', 'flashback', 'forced to kill']","['Cinerenta Medienbeteiligungs KG', 'American Entertainment Partners L.P.', 'David Kirschner Productions']","['Germany', 'Italy', 'United States of America']",['en'],2001.0,11000000,100.0
2942,11000000,http://womaningoldmovie.com/,304357,en,Woman in Gold,"Maria Altmann, an octogenarian Jewish refugee, takes on the Austrian government to recover a world famous painting of her aunt plundered by the Nazis during World War II, she believes rightfully belongs to her family. She did so not just to regain what was rightfully hers, but also to obtain some measure of justice for the death, destruction, and massive art theft perpetrated by the Nazis.",21.204929,2015-04-10,11000000,120.0,Released,Justice is priceless.,Woman in Gold,7.3,440,['Drama'],1,Drama,"['nazis', 'based on true story', 'art', 'stolen painting']","['BBC Films', 'Origin Pictures']","['United Kingdom', 'United States of America']","['en', 'de']",2015.0,11000000,100.0
2944,11000000,,766,en,Army of Darkness,"A man is accidentally transported to 1300 A.D., where he must battle an army of the dead and retrieve the Necronomicon so he can return home.",33.758281,1992-10-09,11000000,81.0,Released,Trapped in time. Surrounded by evil. Low on gas.,Army of Darkness,7.3,838,"['Fantasy', 'Horror', 'Comedy']",3,Fantasy,"['prophecy', 'witch', 'swordplay', 'supermarket', 'castle', 'catapult', 'chain saw', 'time frame', 'skeleton', 'pit', 'windmill', 'incantation', 'time travel', 'undead', 'knight', 'zombie', 'middle ages', 'good and bad', 'necronomicon', 'doppelganger']","['Universal Pictures', 'Renaissance Pictures', 'Metro-Goldwyn-Mayer (MGM)', 'Dino De Laurentiis Company']",['United States of America'],['en'],1992.0,11000000,100.0
2945,14000000,,20009,en,Slackers,"Dave, Sam and Jeff are about to graduate from Holden University with honors in lying, cheating and scheming. The three roommates have proudly scammed their way through the last four years of college and now, during final exams, these big-men-on-campus are about to be busted by the most unlikely dude in school. Self-dubbed Cool Ethan, an ambitious nerd with a bad crush, enters their lives one day and everything begins to unravel.",9.371811,2002-02-01,14000000,86.0,Released,When all else fails... cheat.,Slackers,5.4,60,"['Comedy', 'Romance']",2,Comedy,"['male nudity', 'drug abuse', 'job interview', 'eavesdropping', 'fall', 'comedy', 'troll', 'cheating wife', 'backpack', 'sponge bath', 'repairman']","['Sony Pictures', 'Screen Gems']","['Canada', 'United States of America']",['en'],2002.0,14000000,100.0
2946,11000000,,1587,en,What's Eating Gilbert Grape,"Gilbert has to care for his brother Arnie and his obese mother, which gets in the way when love walks into his life.",33.282794,1993-12-17,11000000,118.0,Released,A film about the love you find...In the last place you look.,What's Eating Gilbert Grape,7.5,919,"['Romance', 'Drama']",2,Romance,"['brother brother relationship', 'mentally disabled', 'iowa', 'widow', 'dysfunctional family', 'independent film']",['Paramount Pictures'],['United States of America'],['en'],1993.0,11000000,100.0
2947,10000000,,30973,en,The Visual Bible: The Gospel of John,A word for word depiction of the life of Jesus Christ from the Good News Translation Bible as recorded in the Gospel of John.,3.208172,2003-09-11,10000000,125.0,Released,For God loved the world So much...,The Visual Bible: The Gospel of John,8.2,12,"['Drama', 'History']",2,Drama,"['miracle', 'jesus christ', 'last supper', 'bible', 'christian', 'god', 'sermon on the mount']","['Gospel of John Ltd.', 'Toronto Film Studios', 'Visual Bible International']","['Canada', 'United Kingdom']",['en'],2003.0,10000000,100.0
2948,11000000,,11109,en,Vera Drake,Abortionist Vera Drake finds her beliefs and practices clash with the mores of 1950s Britain – a conflict that leads to tragedy for her family.,4.131918,2004-10-22,11000000,125.0,Released,Wife. Mother. Criminal.,Vera Drake,6.8,80,"['Crime', 'Drama']",2,Crime,[],"['Ingenious Film Partners', 'Les Films Alain Sarde', 'UK Film Council', 'Inside Track 1', 'Thin Man Films', 'National Lottery through UK Film Council', 'Inside Track Productions', 'Film Council Premiere Fund', 'Untitled 03']","['United Kingdom', 'France']",['en'],2004.0,11000000,100.0
2950,11000000,,63020,en,The Perez Family,"In the midst of the Mariel boat lift -- a hurried exodus of refugees from Cuba going to America -- an immigration clerk accidentally presumes that dissident Juan Raul Perez and Dorita Evita Perez are married. United by their last name and a mutual resolve to emigrate, Dorita and Juan agree to play along. But it gets complicated when the two begin falling for each other just as Juan reunites with his wife, Carmela, whom he hasn't seen in decades.",1.187671,1995-05-12,11000000,113.0,Released,"On the way to finding a family, she found love.",The Perez Family,6.6,9,"['Comedy', 'Drama', 'Romance']",3,Comedy,"['immigration', 'independent film', 'woman director', 'political prisoner', 'cuban refugees']","['Samuel Goldwyn Company, The']",['United States of America'],['en'],1995.0,11000000,100.0
2951,11000000,http://www.cbsfilms.com/inside-llewyn-davis/,86829,en,Inside Llewyn Davis,"In Greenwich Village in the early 1960s, gifted but volatile folk musician Llewyn Davis struggles with money, relationships, and his uncertain future following the suicide of his singing partner.",36.319205,2013-10-06,11000000,105.0,Released,,Inside Llewyn Davis,7.2,834,"['Drama', 'Music']",2,Drama,"['folk music', 'performance', 'aspiring singer', 'new york city', 'recording', 'merchant marine', '1960s']","['StudioCanal', 'CBS Films', 'Anton Capital Entertainment (ACE)']","['United States of America', 'France', 'United Kingdom']",['en'],2013.0,11000000,100.0
2953,11000000,,13888,en,Return to the Blue Lagoon,"In this sequel to the 1980 classic, two children are stranded on a beautiful island in the South Pacific. With no adults to guide them, the two make a simple life together and eventually become tanned teenagers in love.",9.705589,1991-08-02,11000000,98.0,Released,"Return to the Romance, Return to the Adventure...",Return to the Blue Lagoon,5.1,153,"['Drama', 'Adventure', 'Romance']",3,Drama,"['island', 'marooned', 'pacific island', 'teenager', 'deserted island', 'tropical island']",['Columbia Pictures Corporation'],['Fiji'],['en'],1991.0,11000000,100.0
2954,11000000,,42345,en,The Molly Maguires,"Life is rough in the coal mines of 1876 Pennsylvania. A secret group of Irish emigrant miners, known as the Molly Maguires, fights against the cruelty of the mining company with sabotage and murder. A detective, also an Irish emigrant, is hired to infiltrate the group and report on its members. But on which side do his sympathies lie?",1.396985,1970-01-27,11000000,124.0,Released,,The Molly Maguires,5.9,16,"['Drama', 'History']",2,Drama,"['pennsylvania', 'miner', 'coal mining', 'coal mine', 'pennsylvania coal miner']","['Paramount Pictures', 'Tamm Productions']",['United States of America'],['en'],1970.0,11000000,100.0
2956,11000000,,1590,en,Copying Beethoven,"A fictionalised exploration of Beethoven's life in his final days working on his Ninth Symphony. It is 1824. Beethoven is racing to finish his new symphony. However, it has been years since his last success and he is plagued by deafness, loneliness and personal trauma. A copyist is urgently needed to help the composer. A fictional character is introduced in the form of a young conservatory student and aspiring composer named Anna Holtz. The mercurial Beethoven is skeptical that a woman might become involved in his masterpiece but slowly comes to trust in Anna's assistance and in the end becomes quite fond of her. By the time the piece is performed, her presence in his life is an absolute necessity. Her deep understanding of his work is such that she even corrects mistakes he has made, while her passionate personality opens a door into his private world.",5.062687,2006-09-10,11000000,104.0,Released,,Copying Beethoven,6.2,42,['Drama'],1,Drama,"['beethoven', 'woman director']","['Sidney Kimmel Entertainment', 'Anomaly Entertainment']","['Germany', 'United States of America']",['de'],2006.0,11000000,100.0
2958,10800000,,11917,en,Saw V,"Detective Hoffman is seemingly the last person alive to carry on the Jigsaw legacy. But when his secret is threatened, he must go on the hunt to eliminate all the loose ends.",32.943848,2008-10-23,10800000,92.0,Released,You Won't Believe How It Ends,Saw V,5.9,820,"['Horror', 'Thriller', 'Crime']",3,Horror,"['blood splatter', 'serial killer', 'pig mask', 'nazi', 'jigsaw', 'swastika tattoo']","['Lionsgate', 'Twisted Pictures']",['United States of America'],['en'],2008.0,10800000,100.0
